customerID,probabilidade_churn,classificacao_churn,faixa_risco,Churn_real,Contract,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,acao_recomendada
6199-IWKGC,0.2606687937638952,0,medio,No,One year,46,Fiber optic,Electronic check,100.25,4753.85,Comunicacao preventiva e monitoramento
1907-YLNYW,0.2606003212502097,0,medio,No,Month-to-month,8,DSL,Electronic check,66.7,579,Comunicacao preventiva e monitoramento
6578-KRMAW,0.2602810986316243,0,medio,No,Month-to-month,32,Fiber optic,Credit card (automatic),93.4,2979.3,Comunicacao preventiva e monitoramento
5002-GCQFH,0.2602588676530586,0,medio,No,Month-to-month,49,Fiber optic,Bank transfer (automatic),93.85,4733.1,Comunicacao preventiva e monitoramento
6038-GCYEC,0.2600877135122978,0,medio,Yes,Month-to-month,24,DSL,Credit card (automatic),54.15,1240.25,Comunicacao preventiva e monitoramento
0727-BMPLR,0.2596248137088064,0,medio,Yes,One year,55,Fiber optic,Electronic check,100.0,5509.3,Comunicacao preventiva e monitoramento
3162-KKZXO,0.2596248137088064,0,medio,No,One year,55,Fiber optic,Electronic check,100.15,5409.75,Comunicacao preventiva e monitoramento
7957-RYHQD,0.259614341052077,0,medio,Yes,Month-to-month,40,Fiber optic,Credit card (automatic),79.2,3233.85,Comunicacao preventiva e monitoramento
8679-JOEVF,0.25956043816163,0,medio,Yes,Month-to-month,16,DSL,Electronic check,59.4,1023.9,Comunicacao preventiva e monitoramento
0742-MOABM,0.2592832961598861,0,medio,Yes,Month-to-month,4,DSL,Mailed check,50.05,179.35,Comunicacao preventiva e monitoramento
3714-JTVOV,0.2592428625004774,0,medio,Yes,Month-to-month,42,Fiber optic,Credit card (automatic),74.15,3229.4,Comunicacao preventiva e monitoramento
0257-ZESQC,0.2592428625004774,0,medio,Yes,Month-to-month,27,Fiber optic,Bank transfer (automatic),75.2,1929.35,Comunicacao preventiva e monitoramento
6360-SVNWV,0.2592428625004774,0,medio,No,Month-to-month,31,Fiber optic,Credit card (automatic),73.55,2094.65,Comunicacao preventiva e monitoramento
2075-RMJIK,0.2588797306495475,0,medio,No,Month-to-month,5,DSL,Mailed check,49.4,232.55,Comunicacao preventiva e monitoramento
4097-YODCF,0.2581405066620343,0,medio,No,One year,34,Fiber optic,Electronic check,103.8,3470.8,Comunicacao preventiva e monitoramento
6807-SIWJI,0.2581405066620343,0,medio,No,One year,38,Fiber optic,Electronic check,104.85,3887.25,Comunicacao preventiva e monitoramento
4452-QIIEB,0.257971614605627,0,medio,No,Month-to-month,7,DSL,Mailed check,43.9,278.4,Comunicacao preventiva e monitoramento
3445-HXXGF,0.2577949563905332,0,medio,Yes,Month-to-month,58,DSL,Electronic check,45.3,2651.2,Comunicacao preventiva e monitoramento
5575-TPIZQ,0.2574406226083988,0,medio,No,Month-to-month,46,Fiber optic,Credit card (automatic),89.15,4245.55,Comunicacao preventiva e monitoramento
3842-QTGDL,0.25711233202688,0,medio,No,Month-to-month,16,Fiber optic,Bank transfer (automatic),80.75,1321.3,Comunicacao preventiva e monitoramento
4831-EOBFE,0.2570907499869807,0,medio,Yes,Month-to-month,29,Fiber optic,Credit card (automatic),94.65,2649.15,Comunicacao preventiva e monitoramento
4937-QPZPO,0.256965479412657,0,medio,No,One year,61,Fiber optic,Electronic check,99.9,6241.35,Comunicacao preventiva e monitoramento
2382-BCKQJ,0.256965479412657,0,medio,Yes,One year,62,Fiber optic,Electronic check,100.15,6413.65,Comunicacao preventiva e monitoramento
9701-CDXHR,0.2564851287813691,0,medio,No,Month-to-month,51,Fiber optic,Mailed check,69.15,3649.6,Comunicacao preventiva e monitoramento
3572-UOLYZ,0.2562116194355774,0,medio,No,Month-to-month,46,Fiber optic,Bank transfer (automatic),84.8,3958.85,Comunicacao preventiva e monitoramento
0311-QYWSS,0.2560427147839405,0,medio,No,Month-to-month,6,DSL,Electronic check,49.45,314.6,Comunicacao preventiva e monitoramento
0587-DMGBH,0.2560427147839405,0,medio,Yes,Month-to-month,8,DSL,Electronic check,49.85,365.55,Comunicacao preventiva e monitoramento
9373-WSLOY,0.2559571993325766,0,medio,No,Month-to-month,33,DSL,Electronic check,50.0,1750.85,Comunicacao preventiva e monitoramento
4931-TRZWN,0.2559299358824114,0,medio,No,Month-to-month,13,DSL,Electronic check,71.95,923.85,Comunicacao preventiva e monitoramento
9206-GVPEQ,0.255731419502241,0,medio,Yes,Month-to-month,13,DSL,Electronic check,54.45,706.85,Comunicacao preventiva e monitoramento
8980-WQFWL,0.2553936771424118,0,medio,No,Month-to-month,35,DSL,Electronic check,62.1,2096.1,Comunicacao preventiva e monitoramento
2796-UUZZO,0.2551838368274594,0,medio,No,Month-to-month,63,Fiber optic,Credit card (automatic),80.3,4896.35,Comunicacao preventiva e monitoramento
9142-KZXOP,0.2548490377050776,0,medio,No,Month-to-month,44,Fiber optic,Credit card (automatic),68.85,2958.95,Comunicacao preventiva e monitoramento
9644-UMGQA,0.2544084801771714,0,medio,No,Month-to-month,6,DSL,Electronic check,49.15,295.65,Comunicacao preventiva e monitoramento
8152-UOBNY,0.2543223320044156,0,medio,No,One year,50,Fiber optic,Electronic check,106.8,5347.95,Comunicacao preventiva e monitoramento
4628-CTTLA,0.2542124033427303,0,medio,Yes,Month-to-month,57,DSL,Electronic check,39.3,2111.45,Comunicacao preventiva e monitoramento
2257-BOVXD,0.2538931499994692,0,medio,No,Month-to-month,14,DSL,Credit card (automatic),66.6,979.5,Comunicacao preventiva e monitoramento
5073-WXOYN,0.2531959150901915,0,medio,Yes,Month-to-month,60,DSL,Electronic check,50.8,3027.4,Comunicacao preventiva e monitoramento
3999-WRNGR,0.2531959150901915,0,medio,No,Month-to-month,60,DSL,Electronic check,49.75,3069.45,Comunicacao preventiva e monitoramento
3090-LETTY,0.2531434195406711,0,medio,No,Month-to-month,2,DSL,Bank transfer (automatic),60.95,134.6,Comunicacao preventiva e monitoramento
2460-FPSYH,0.2527673916180047,0,medio,Yes,Month-to-month,40,DSL,Electronic check,55.8,2109.35,Comunicacao preventiva e monitoramento
6686-YPGHK,0.2527035868930548,0,medio,Yes,Month-to-month,47,Fiber optic,Mailed check,85.5,4042.3,Comunicacao preventiva e monitoramento
7530-HDYDS,0.2525373295807009,0,medio,Yes,Month-to-month,38,Fiber optic,Credit card (automatic),84.25,3264.5,Comunicacao preventiva e monitoramento
5778-BVOFB,0.2523528774441542,0,medio,No,Month-to-month,9,DSL,Bank transfer (automatic),59.5,530.05,Comunicacao preventiva e monitoramento
2894-QOJRX,0.2521217053664983,0,medio,Yes,Month-to-month,25,DSL,Bank transfer (automatic),34.0,853,Comunicacao preventiva e monitoramento
3113-IWHLC,0.2521178948188338,0,medio,No,Month-to-month,5,DSL,Mailed check,55.8,274.35,Comunicacao preventiva e monitoramento
9873-MNDKV,0.2518274559745057,0,medio,No,Month-to-month,11,DSL,Mailed check,44.65,472.25,Comunicacao preventiva e monitoramento
1600-DILPE,0.2518274559745057,0,medio,No,Month-to-month,12,DSL,Bank transfer (automatic),45.0,524.35,Comunicacao preventiva e monitoramento
8033-VCZGH,0.2515382961962878,0,medio,No,One year,50,Fiber optic,Electronic check,103.95,5231.3,Comunicacao preventiva e monitoramento
5071-FBJFS,0.2512337734750058,0,medio,No,Month-to-month,4,DSL,Electronic check,50.3,217.1,Comunicacao preventiva e monitoramento
7075-BNDVQ,0.2512178658035423,0,medio,No,Month-to-month,4,DSL,Mailed check,35.0,135.75,Comunicacao preventiva e monitoramento
5701-SVCWR,0.2507812116551323,0,medio,No,Month-to-month,1,No,Mailed check,24.0,24,Comunicacao preventiva e monitoramento
2208-NQBCT,0.2504165482386205,0,medio,No,Month-to-month,26,Fiber optic,Electronic check,81.95,2070.05,Comunicacao preventiva e monitoramento
0356-ERHVT,0.2502110772780768,0,medio,No,Month-to-month,11,DSL,Bank transfer (automatic),45.9,521.9,Comunicacao preventiva e monitoramento
2957-LOLHO,0.2502110772780768,0,medio,Yes,Month-to-month,12,DSL,Bank transfer (automatic),45.4,518.9,Comunicacao preventiva e monitoramento
3164-AALRN,0.249982228200303,0,medio,Yes,One year,5,DSL,Mailed check,70.0,347.4,Comunicacao preventiva e monitoramento
1357-BIJKI,0.2497026186045437,0,medio,No,One year,50,Fiber optic,Electronic check,98.25,4858.7,Comunicacao preventiva e monitoramento
2391-SOORI,0.2496199340171941,0,medio,Yes,Month-to-month,4,DSL,Electronic check,49.35,219.65,Comunicacao preventiva e monitoramento
4767-HZZHQ,0.2493216214968326,0,medio,No,Month-to-month,30,Fiber optic,Bank transfer (automatic),82.05,2570.2,Comunicacao preventiva e monitoramento
0380-NEAVX,0.2492448688315924,0,medio,No,One year,34,Fiber optic,Electronic check,99.85,3343.15,Comunicacao preventiva e monitoramento
3683-QKIUE,0.2491175434289466,0,medio,Yes,Month-to-month,6,DSL,Bank transfer (automatic),50.8,288.05,Comunicacao preventiva e monitoramento
1213-NGCUN,0.2491175434289466,0,medio,Yes,Month-to-month,6,DSL,Bank transfer (automatic),49.65,267.35,Comunicacao preventiva e monitoramento
7742-MYPGI,0.2491175434289466,0,medio,No,Month-to-month,6,DSL,Mailed check,48.8,297.35,Comunicacao preventiva e monitoramento
9356-AXGMP,0.2490917474911345,0,medio,No,One year,38,Fiber optic,Electronic check,110.7,4428.6,Comunicacao preventiva e monitoramento
8455-HIRAQ,0.2489157082412106,0,medio,No,Month-to-month,8,DSL,Mailed check,44.45,369.3,Comunicacao preventiva e monitoramento
4976-LNFVV,0.2485469222534125,0,medio,No,Month-to-month,19,DSL,Credit card (automatic),34.3,577.15,Comunicacao preventiva e monitoramento
5337-IIWKZ,0.2483933828330388,0,medio,No,Month-to-month,34,DSL,Electronic check,44.85,1442.6,Comunicacao preventiva e monitoramento
5035-PGZXH,0.2483858696298389,0,medio,No,One year,56,Fiber optic,Electronic check,106.8,5914.4,Comunicacao preventiva e monitoramento
6559-RAKOZ,0.2482306793648028,0,medio,No,One year,49,Fiber optic,Electronic check,97.95,4917.9,Comunicacao preventiva e monitoramento
2080-SRCDE,0.248142163901623,0,medio,No,Month-to-month,1,No,Mailed check,25.4,25.4,Comunicacao preventiva e monitoramento
7766-CLTIC,0.2478386429236087,0,medio,No,Month-to-month,10,DSL,Mailed check,60.95,629.55,Comunicacao preventiva e monitoramento
2189-UXTKY,0.2478188902140144,0,medio,Yes,Month-to-month,22,DSL,Electronic check,79.2,1742.75,Comunicacao preventiva e monitoramento
1853-ARAAQ,0.2477028841899251,0,medio,No,Month-to-month,26,DSL,Credit card (automatic),50.35,1277.5,Comunicacao preventiva e monitoramento
2037-XJFUP,0.2475831141387059,0,medio,Yes,One year,33,Fiber optic,Electronic check,95.8,3036.75,Comunicacao preventiva e monitoramento
5600-PDUJF,0.2475128042832572,0,medio,No,Month-to-month,6,DSL,Credit card (automatic),49.5,312.7,Comunicacao preventiva e monitoramento
9327-QSDED,0.2473118410331889,0,medio,No,Month-to-month,8,DSL,Mailed check,43.55,335.4,Comunicacao preventiva e monitoramento
4608-LCIMN,0.2473118410331889,0,medio,No,Month-to-month,8,DSL,Bank transfer (automatic),44.65,369.15,Comunicacao preventiva e monitoramento
7722-CVFXN,0.2469911424591325,0,medio,No,One year,54,Fiber optic,Electronic check,105.2,5637.85,Comunicacao preventiva e monitoramento
7272-QDCKA,0.2468874734090347,0,medio,No,One year,28,Fiber optic,Electronic check,100.2,2688.45,Comunicacao preventiva e monitoramento
7133-VBDCG,0.2465298903435986,0,medio,Yes,Month-to-month,25,Fiber optic,Bank transfer (automatic),79.85,2015.35,Comunicacao preventiva e monitoramento
7251-LJBQN,0.2464179461811996,0,medio,No,One year,40,Fiber optic,Credit card (automatic),103.75,4188.4,Comunicacao preventiva e monitoramento
1169-WCVAK,0.2463519875325051,0,medio,No,Month-to-month,19,Fiber optic,Credit card (automatic),88.8,1672.35,Comunicacao preventiva e monitoramento
4088-YLDSU,0.2461569671015199,0,medio,Yes,One year,55,Fiber optic,Electronic check,104.15,5743.05,Comunicacao preventiva e monitoramento
5046-NUHWD,0.2459954446029928,0,medio,No,Month-to-month,29,DSL,Electronic check,45.0,1228.65,Comunicacao preventiva e monitoramento
6629-LADHQ,0.2458060607778463,0,medio,No,Month-to-month,2,DSL,Mailed check,50.95,123.05,Comunicacao preventiva e monitoramento
2027-OAQQC,0.2457298883897092,0,medio,Yes,Month-to-month,43,DSL,Bank transfer (automatic),49.05,2076.2,Comunicacao preventiva e monitoramento
4450-YOOHP,0.2457298883897092,0,medio,No,Month-to-month,39,DSL,Credit card (automatic),50.65,1905.4,Comunicacao preventiva e monitoramento
3349-ANQNH,0.245428455909775,0,medio,No,One year,59,Fiber optic,Electronic check,99.5,5890,Comunicacao preventiva e monitoramento
0487-RPVUM,0.244659638037144,0,medio,No,Month-to-month,61,Fiber optic,Bank transfer (automatic),99.4,5943.65,Comunicacao preventiva e monitoramento
7245-JMTTQ,0.2444209942055119,0,medio,No,One year,51,Fiber optic,Electronic check,111.5,5703.25,Comunicacao preventiva e monitoramento
2111-DWYHN,0.2443899330855506,0,medio,No,Month-to-month,1,No,Mailed check,21.1,21.1,Comunicacao preventiva e monitoramento
2085-BOJKI,0.2443448730601761,0,medio,No,One year,17,Fiber optic,Bank transfer (automatic),96.65,1588.25,Comunicacao preventiva e monitoramento
9912-OMZDS,0.2441834226657736,0,medio,No,One year,59,Fiber optic,Electronic check,106.15,6256.2,Comunicacao preventiva e monitoramento
7850-VWJUU,0.2441023965977273,0,medio,No,Month-to-month,23,Fiber optic,Bank transfer (automatic),75.0,1778.5,Comunicacao preventiva e monitoramento
9058-HRZSV,0.2438803173828069,0,medio,No,Month-to-month,65,Fiber optic,Electronic check,94.4,6126.15,Comunicacao preventiva e monitoramento
5898-IGSLP,0.2437326474287668,0,medio,No,Month-to-month,31,Fiber optic,Electronic check,89.3,2823,Comunicacao preventiva e monitoramento
0481-SUMCB,0.2436156107385771,0,medio,No,One year,45,Fiber optic,Bank transfer (automatic),102.15,4735.35,Comunicacao preventiva e monitoramento
5201-USSQZ,0.2434387570807835,0,medio,No,Month-to-month,26,Fiber optic,Credit card (automatic),85.9,2196.45,Comunicacao preventiva e monitoramento
3030-YZADT,0.243228623621431,0,medio,Yes,Month-to-month,9,DSL,Mailed check,44.95,431,Comunicacao preventiva e monitoramento
9079-LWTFD,0.2431735122672817,0,medio,No,Month-to-month,47,Fiber optic,Mailed check,100.75,4669.2,Comunicacao preventiva e monitoramento
1803-BGNBD,0.2431375139078155,0,medio,No,Month-to-month,12,DSL,Electronic check,54.3,654.5,Comunicacao preventiva e monitoramento
6507-DTJZV,0.2431325883600372,0,medio,No,Month-to-month,13,DSL,Credit card (automatic),66.4,831.75,Comunicacao preventiva e monitoramento
4323-SADQS,0.2431313907264979,0,medio,Yes,Month-to-month,7,DSL,Electronic check,34.5,279.25,Comunicacao preventiva e monitoramento
8773-HHUOZ,0.2425525495690568,0,medio,Yes,Month-to-month,17,DSL,Mailed check,64.7,1093.1,Comunicacao preventiva e monitoramento
3685-YLCMQ,0.2424263745970813,0,medio,Yes,One year,58,Fiber optic,Electronic check,104.65,6219.6,Comunicacao preventiva e monitoramento
0836-SEYLU,0.2424259675725999,0,medio,Yes,Month-to-month,9,DSL,Mailed check,40.65,328.95,Comunicacao preventiva e monitoramento
3717-LNXKW,0.2423865835368296,0,medio,No,Month-to-month,38,Fiber optic,Bank transfer (automatic),91.7,3479.05,Comunicacao preventiva e monitoramento
8388-FYNPZ,0.2423459972387351,0,medio,No,Month-to-month,4,DSL,Electronic check,56.75,245.15,Comunicacao preventiva e monitoramento
7074-STDCN,0.2423159725662725,0,medio,No,Month-to-month,39,DSL,Electronic check,40.6,1494.5,Comunicacao preventiva e monitoramento
1394-SUIUH,0.2420277351124191,0,medio,No,Month-to-month,44,Fiber optic,Electronic check,85.15,3670.5,Comunicacao preventiva e monitoramento
0326-VDYXE,0.2419793962640185,0,medio,No,One year,70,Fiber optic,Electronic check,97.65,6982.5,Comunicacao preventiva e monitoramento
7047-FWEYA,0.24178627227523,0,medio,No,One year,46,Fiber optic,Electronic check,103.15,4594.65,Comunicacao preventiva e monitoramento
4360-QRAVE,0.2409856080378923,0,medio,No,Month-to-month,37,DSL,Electronic check,36.65,1315,Comunicacao preventiva e monitoramento
3656-TKRVZ,0.2408568830053845,0,medio,Yes,Month-to-month,3,DSL,Electronic check,55.35,165.2,Comunicacao preventiva e monitoramento
4488-KQFDT,0.2407610779463505,0,medio,No,One year,61,Fiber optic,Electronic check,103.95,6423,Comunicacao preventiva e monitoramento
6050-IJRHS,0.2407610779463505,0,medio,No,One year,70,Fiber optic,Electronic check,106.5,7397,Comunicacao preventiva e monitoramento
5174-ITUMV,0.2407610779463505,0,medio,No,One year,67,Fiber optic,Electronic check,105.4,6989.45,Comunicacao preventiva e monitoramento
2886-KEFUM,0.2407610779463505,0,medio,Yes,One year,63,Fiber optic,Electronic check,107.5,6873.75,Comunicacao preventiva e monitoramento
1353-LJWEM,0.240646179907251,0,medio,No,Month-to-month,11,DSL,Electronic check,60.9,688.5,Comunicacao preventiva e monitoramento
7905-TVXTA,0.2403434620484105,0,medio,No,Month-to-month,5,DSL,Electronic check,64.35,352.65,Comunicacao preventiva e monitoramento
0080-OROZO,0.2403252540440735,0,medio,No,One year,35,Fiber optic,Electronic check,99.25,3532,Comunicacao preventiva e monitoramento
8095-WANWK,0.2402399066668344,0,medio,No,Month-to-month,10,DSL,Mailed check,45.25,428.7,Comunicacao preventiva e monitoramento
9170-CCKOU,0.2398747206979927,0,medio,Yes,Month-to-month,17,Fiber optic,Credit card (automatic),90.2,1454.15,Comunicacao preventiva e monitoramento
9500-LTVBP,0.2396605266220878,0,medio,No,Month-to-month,35,Fiber optic,Credit card (automatic),80.05,2835.9,Comunicacao preventiva e monitoramento
3086-RUCRN,0.239655406099626,0,medio,No,Month-to-month,66,Fiber optic,Bank transfer (automatic),103.1,6595,Comunicacao preventiva e monitoramento
5780-INQIK,0.2396430264267366,0,medio,No,Month-to-month,8,DSL,Electronic check,49.4,408.25,Comunicacao preventiva e monitoramento
3009-JWMPU,0.2395738582348334,0,medio,Yes,One year,62,Fiber optic,Electronic check,96.75,6125.4,Comunicacao preventiva e monitoramento
4826-TZEVA,0.2394284842034355,0,medio,No,Month-to-month,40,Fiber optic,Credit card (automatic),74.8,2971.7,Comunicacao preventiva e monitoramento
9233-PSYHO,0.2394136110541711,0,medio,No,One year,45,Fiber optic,Bank transfer (automatic),100.15,4459.8,Comunicacao preventiva e monitoramento
8399-YNDCH,0.2388458919042057,0,medio,Yes,Month-to-month,21,DSL,Bank transfer (automatic),60.05,1236.15,Comunicacao preventiva e monitoramento
1956-YIFGE,0.2387334969145806,0,medio,No,One year,22,Fiber optic,Mailed check,100.05,2090.25,Comunicacao preventiva e monitoramento
8564-LDKFL,0.2387245141115107,0,medio,No,One year,40,Fiber optic,Bank transfer (automatic),106.0,4178.65,Comunicacao preventiva e monitoramento
4480-MBMLB,0.2387245141115107,0,medio,No,One year,36,Fiber optic,Bank transfer (automatic),104.8,3886.45,Comunicacao preventiva e monitoramento
2325-WINES,0.2387245141115107,0,medio,No,One year,32,Fiber optic,Credit card (automatic),104.05,3416.85,Comunicacao preventiva e monitoramento
5651-CPDND,0.2386741771790802,0,medio,No,Month-to-month,10,DSL,Mailed check,46.0,492.1,Comunicacao preventiva e monitoramento
0691-IFBQW,0.2385617980961492,0,medio,Yes,One year,46,Fiber optic,Electronic check,110.0,4874.8,Comunicacao preventiva e monitoramento
3522-CDKHF,0.2382128773028363,0,medio,No,Month-to-month,32,Fiber optic,Bank transfer (automatic),75.5,2324.7,Comunicacao preventiva e monitoramento
9396-ZSFLL,0.238047244632263,0,medio,No,Month-to-month,15,DSL,Mailed check,48.85,631.4,Comunicacao preventiva e monitoramento
7148-XZPHA,0.237962573134117,0,medio,No,Month-to-month,55,Fiber optic,Electronic check,79.4,4238.45,Comunicacao preventiva e monitoramento
